time,x1,x2,y
29.25,0.77658351,-1.695146544,2.921407062
29.3,1.750268263,-2.010200829,21.26117975
29.35,0.146036842,-2.221126849,0.853589797
29.4,-0.344512127,-1.495643816,-4.11113639
29.45,-1.70101777,-1.696315775,-22.28119108
29.5,1.570523584,-2.401720681,17.99023172
29.55,0.472769427,-2.494687805,3.046459378
29.6,0.304945203,-2.325802669,1.928076376
29.65,-0.971551227,-2.336774971,-5.131085634
29.7,-0.494030058,-2.511268776,-1.300551845
29.75,-2.304253131,-1.852803521,-44.18989497
29.8,-0.37204627,-0.004033781,-7.350415752
29.85,1.016264716,-1.059933271,4.11797587
29.9,-0.065010059,1.764783452,-12.78192714
29.95,-0.398103487,-1.325054123,-4.95354428
30,0.15828514,-1.412248614,-2.910143336
30.05,-0.106229009,-3.340454132,2.79795195
30.1,-0.075707264,-1.749816574,-0.570748184
30.15,-0.325464372,-1.245416959,-3.838977507
30.2,1.563724315,-2.278097126,17.04523737
30.25,1.115264788,-0.762643974,6.180855497
30.3,1.396325675,-2.847165857,16.32034157
30.35,-0.548055013,-2.21199705,-2.277610156
30.4,-0.685201408,-1.439138724,-6.620242196
30.45,-1.20525259,-2.318915498,-8.472024445
30.5,0.991855694,-2.609561839,7.730268834
30.55,0.161436058,-2.900241028,3.283561845
30.6,-0.595511081,-1.091256605,-6.525624915
30.65,1.206219042,-3.239834839,14.72312118
30.7,0.800884211,-2.843686361,7.666960659
30.75,1.335364478,-2.657284588,13.31143992
30.8,0.176366075,-1.582665374,-0.016031293
30.85,-1.857968563,-0.902728459,-28.39412653
30.9,1.135346346,-1.610969544,5.846341449
30.95,0.618777968,-0.94580254,-0.71247812
31,-0.934518499,-4.337253654,0.006969885
31.05,-0.23291978,-3.760728019,4.570843903
31.1,-0.37502421,-2.868394793,-0.500519315
31.15,-0.037921013,-0.842081181,-4.564940714
31.2,0.728824386,-1.970802404,3.215585394
31.25,0.053626519,-3.129921251,3.163587067
31.3,-0.335439261,-1.222610968,-5.801241693
31.35,-0.481713725,-2.815607736,-0.011677038
31.4,0.178822986,-1.204141736,-1.671819705
31.45,0.790969975,-2.845273887,5.974623339
31.5,0.287138584,-1.278194001,-0.846905475
31.55,0.148454543,-3.073935392,4.245989741
31.6,0.5267468,-1.350732042,0.445551235
31.65,-0.533676409,-2.403613279,-3.654056419
31.7,0.482747119,-1.797744448,0.93170727
31.75,-1.331646039,-2.215659045,-10.94402608
31.8,0.192551316,-1.729051541,-1.795452139
31.85,1.479781732,-1.092615292,11.33740679
31.9,-2.23598296,-1.394291206,-40.94623243
31.95,0.290819933,-1.518300697,0.145888979
32,0.937857629,-1.916624942,7.169601855
32.05,0.895581791,-2.157018989,5.930483717
32.1,1.314654785,-2.788867641,13.19096473
32.15,-1.277292093,-1.535433214,-13.03266925
32.2,1.04880607,-3.647786937,11.18971107
32.25,0.307231952,-1.722889714,-0.350240231
32.3,-0.218492517,-2.418002119,-0.263040495
32.35,-0.668143382,-2.656500726,-2.159296607
32.4,0.695385855,-3.558133738,7.634159355
32.45,-0.380212481,-2.209860289,-1.215618975
32.5,-1.749479675,-1.360861561,-23.22445626
32.55,0.998295094,-1.776193539,5.498202006
32.6,-0.49597531,-2.47207744,-0.295624349
32.65,0.430328005,-2.405293523,0.9264149
32.7,0.163829788,0.031232819,-6.728806016
32.75,-2.23002919,-1.404217814,-41.41683693
32.8,-1.31131628,-0.363897776,-15.18328001
32.85,-1.186232244,-2.946708171,-6.708017547
32.9,-1.457017413,-1.665791684,-14.83954552
32.95,-0.426067,-2.279926097,-1.188822688
33,0.01758934,-3.966844947,6.051404162
33.05,-0.943121004,-2.11890713,-4.964113707
33.1,-1.250466792,-2.716494089,-8.380455328
33.15,-1.181079519,-2.803024461,-7.892375305
33.2,-1.35584618,-3.167242339,-8.202790022
33.25,-0.233842258,-1.149649098,-4.655996487
33.3,0.009778225,-2.624318347,1.88388972
33.35,0.276471523,-0.217619245,-4.188819377
33.4,0.519614015,-1.118544324,0.2146738
33.45,-0.061612143,-1.305737017,-1.960002479
33.5,-0.738706665,-2.448850944,-3.860918801
33.55,1.475676517,-1.354797547,11.07019378
33.6,-0.437056183,-3.055883737,-0.473656176
33.65,0.76181367,-1.689230591,1.99586532
33.7,-0.653258173,-1.447951854,-5.257873687
33.75,-1.90614487,-2.356026777,-25.67589431
33.8,-0.287115565,-1.904964143,-1.900225644
33.85,1.272701163,-3.862619,16.85387678
33.9,-0.836489249,-2.450721323,-3.156447563
33.95,0.737803679,-1.416511628,2.393132074
34,-0.486384657,-3.106917995,0.980288262
34.05,1.075803218,-2.417994295,9.376482242
34.1,0.228509954,-2.913328231,2.087633279
34.15,0.407682277,-1.322420509,-0.685454001
34.2,0.666807466,-0.572248774,-2.735067373
34.25,-1.080189576,-2.65554891,-6.838408149
34.3,0.349748862,-2.095922891,0.603901954
34.35,0.461309498,-1.869626095,2.310244972
34.4,0.538140171,-1.042827387,-2.272284553
34.45,-0.738038755,0.150012665,-11.80830237
34.5,0.892427439,-2.827409398,9.306611185
34.55,-0.137937113,-3.237375947,1.549049185
34.6,0.573196293,-1.657170035,1.315332856
34.65,-0.099174504,-3.640225958,3.707958786
34.7,-0.398051852,-1.106666291,-4.753221654
34.75,-0.059557567,-1.862155302,-0.372158195
34.8,2.821873175,-2.73977386,74.22827147
34.85,2.917114123,-3.280414099,83.51234707
34.9,0.654652706,-1.245668499,0.41514633
34.95,0.047430075,-1.908703947,-0.401558702
35,1.631527702,-3.582455558,23.01413085
35.05,0.813701538,-3.230938157,9.529194436
35.1,-0.092625677,-0.287800263,-7.036445887
35.15,0.358398139,-0.850137438,-1.58339337
35.2,-0.275509768,-2.273302565,0.83289784
35.25,-0.156219363,-2.291947703,-0.43327905
35.3,1.136045456,-1.329168304,5.858465668
35.35,-0.747569833,-1.258397953,-7.530289154
35.4,-1.824996498,-1.218429899,-26.68525319
35.45,1.309052799,-3.529318306,14.90308539
35.5,1.693726812,-1.955384787,19.59926481
35.55,-2.249919419,-1.993364638,-39.63925158
35.6,-0.191498381,0.897021943,-9.382865716
35.65,0.192390115,-0.779381287,-4.449932007
35.7,-0.420952573,-2.604853552,-0.487311102
35.75,-0.363064737,-1.641124013,-3.037605114
35.8,-0.569820595,-2.286520151,-3.336917683
35.85,1.21024898,-1.785666231,7.650389321
35.9,0.814084687,-2.621306532,4.780938424
35.95,1.035773445,-1.770008712,5.223872803
36,-0.038894623,-5.065189838,8.71328339
36.05,1.045876868,-2.135907605,8.196839602
36.1,-0.612926707,-1.7696918,-4.897251024
36.15,0.052629745,-0.74171778,-3.226012145
36.2,0.908940027,-1.888947296,4.146638847
36.25,0.420956128,-2.244174886,2.14421607
36.3,-0.244007113,-0.973019662,-5.737668479
36.35,0.507498563,-2.324859107,5.004848896
36.4,-0.483779994,-0.694382963,-7.618588551
36.45,0.680722371,-3.885003373,8.407553444
36.5,-0.681047555,-1.584075454,-6.301638224
36.55,-0.070887019,-1.292101295,-2.84985256
36.6,-1.749277646,-1.149027488,-25.98711137
36.65,-0.85872321,-1.705915032,-6.954681313
36.7,-0.534825301,-0.493243738,-7.702427693
36.75,0.109731172,-1.840809286,-0.751935752
36.8,-0.295146874,-0.132181762,-7.675236672
36.85,-0.359159448,-1.041546397,-6.274261388
36.9,0.731092484,-1.577482303,2.427614293
36.95,0.202754618,-1.523568929,-0.430187298
37,-1.392149136,-3.072976552,-8.657187022
37.05,0.713151982,-2.152023844,3.943629485
37.1,2.968601022,-0.844900387,81.0554043
37.15,0.242389509,-1.650286744,-0.195498589
37.2,0.563221084,-1.872010501,1.832936325
37.25,0.321851767,-0.582963099,-3.560184515
37.3,-0.005440318,-2.006482959,-0.874304795
37.35,0.452491075,-0.805282313,-1.790021496
37.4,-0.896654023,-2.466773714,-4.390080503
37.45,-0.113716728,-1.400862205,-2.481794258
37.5,0.26478827,-1.811061484,-0.4554242
37.55,1.932523585,-2.646720796,28.99586257
37.6,0.038025928,-2.669748347,2.49325663
37.65,-1.674748764,-1.563321745,-20.74496947
37.7,-0.213873412,-1.837021557,-1.489152217
37.75,0.127901612,-2.507186536,1.447979632
37.8,-1.148540728,-2.189341368,-7.367221564
37.85,-1.487417834,-1.233201464,-17.40353206
37.9,0.64016604,-2.815241947,6.439990638
37.95,-0.287332266,-2.837723682,0.842345396
38,0.929008241,-2.234403877,5.763337068
38.05,1.006154783,-1.103707493,3.713631528
38.1,0.480689556,-1.488115852,1.223434057
38.15,0.704121174,-1.604579875,0.729738773
38.2,1.318252096,-2.656805342,13.61576318
38.25,-0.18153672,-2.21325725,-0.739518801
38.3,-1.175580204,-3.995592484,-3.063328169
38.35,-1.24742731,-2.213966616,-11.08534192
38.4,1.443969226,-1.931476653,13.23426663
38.45,-1.267575379,-1.440970754,-12.19012804
38.5,0.527925131,-2.091270762,3.026937259
38.55,0.799107027,-1.737991137,2.72942105
38.6,-0.578051593,-2.12377455,-2.461546021
38.65,-0.871679701,-2.020170517,-5.255467674
38.7,-0.483956827,-0.993730827,-6.302400132
38.75,0.843430668,-1.185272058,2.443218341
38.8,0.560505322,-1.562165432,1.528011425
38.85,-1.479811981,-3.511691564,-11.49507759
38.9,0.101841533,-0.983315498,-4.008371542
38.95,-0.449328039,-3.751598869,2.866976528
39,0.230929741,-1.590238185,-0.981446694
39.05,1.155815155,-1.012834876,6.061245007
39.1,-0.653632289,-0.968246436,-6.171342364
39.15,1.363222223,-1.458383437,11.00493992
39.2,-1.548595681,-1.135997045,-20.82639702
39.25,-2.293159742,-1.380360106,-44.56221194
39.3,0.749762413,0.386031644,-3.07141399
39.35,-0.782188203,-2.277692431,-3.006236542
39.4,1.986863702,-1.572325268,29.48178292
39.45,-0.950193235,-1.381467,-10.01194977
39.5,0.124971262,-1.150881651,-4.179362953
39.55,0.670192708,-4.376031231,10.1789372
39.6,1.127620681,-1.671664211,8.834316155
39.65,0.254282768,-1.842643753,-0.319844749
39.7,-0.901182906,-2.208971154,-4.025892172
39.75,-0.027094017,-2.768286519,3.34856774
39.8,-1.024168514,-2.724179474,-5.606765519
39.85,-0.725242685,-2.223800254,-3.39982035
39.9,0.643237972,-2.382172695,4.025771849
39.95,-0.072676884,0.131889682,-6.451333766
40,0.337969474,-2.803380905,3.171420041
40.05,-1.301637824,-1.027901894,-14.16684926
40.1,0.499679672,-1.48954274,-0.093538198
40.15,0.778145011,-1.248436644,0.663643061
40.2,-0.84566307,-0.719405953,-8.870374728
40.25,0.43271959,-2.104910319,0.820340393
40.3,1.289981397,-1.102475926,7.213659206
40.35,0.355196318,-2.166740817,3.538262204
40.4,-0.052200774,-0.889404422,-5.593708103
40.45,-0.988482237,-0.950534633,-11.97821265
40.5,0.891441267,-2.828088611,8.59381021
40.55,1.329360056,-1.659752508,12.61562849
40.6,0.555433947,-1.058906447,0.87978333
40.65,0.0432655,-1.514710706,-2.837244135
40.7,0.234445004,-1.934944828,0.597368088
40.75,-0.601811943,-4.522806886,5.011161222
40.8,-0.369219912,-0.496793819,-7.853737556
40.85,0.973781487,-3.265917074,10.43302833
40.9,-1.597148573,-2.080656592,-17.71352748
40.95,0.785160415,-1.453051914,1.782433241
41,0.09977376,-1.414675021,-2.209223926
41.05,1.222328681,-1.148342073,7.354580641
41.1,0.308897162,-2.008155979,0.952195973
41.15,-0.734882295,-1.243813579,-6.238680772
41.2,-2.172181951,-2.143792974,-36.29392582
41.25,-1.190017441,-3.712340661,-3.768356066
41.3,0.04651331,-2.226216366,0.927065557
41.35,0.996938792,-2.376815477,7.732049009
41.4,0.373306727,-2.242428305,1.370328224
41.45,-1.328068345,-0.316915747,-18.08828517
41.5,-0.839164147,-2.181666916,-5.187467781
41.55,-1.772102596,-3.683936571,-16.66752432
41.6,0.059694629,-1.927391903,1.17177573
41.65,1.387641794,-2.276559481,14.54572777
41.7,-1.197519661,-2.91385245,-6.710190016
41.75,0.631919271,-1.312545052,2.288980564
41.8,-0.560941721,-2.912515409,0.756999597
41.85,-0.658940038,-2.283792748,-3.650440121
41.9,0.733234238,-1.35764816,1.109735085
41.95,0.26539602,-2.660481819,3.030159458
42,-1.855354205,-1.038941272,-27.62344874
42.05,-0.960754651,-1.537781921,-8.035553562
42.1,0.756219138,-1.6757362,3.625879412
42.15,-0.897960627,-2.486228712,-4.513437654
42.2,0.448563405,-0.583948818,-2.997988389
42.25,-1.523608578,-1.157224264,-19.42081866
42.3,1.662663485,-2.717822823,20.64036846
42.35,-0.007137709,-3.333401455,3.931611087
42.4,-0.584348549,-1.144602946,-6.711860926
42.45,0.781247951,-2.537551476,6.70953293
42.5,0.902194028,-2.460152089,6.84570761
42.55,-0.109200982,-0.75800313,-4.961400082
42.6,1.135879678,-1.36183771,6.207376912
42.65,-1.267702581,-1.26437659,-13.73069922
42.7,-0.996370051,-2.186584823,-5.533595443
42.75,0.021447953,-4.336289925,7.54112269
42.8,-0.006834532,-1.106188778,-1.833183986
42.85,-0.616132964,-0.683896036,-7.776967973
42.9,0.363459209,-0.80578166,-2.646609812
42.95,0.160552182,-2.520103246,0.664746639
43,-0.072495139,-2.170630149,-0.43129752
43.05,-0.176892836,-2.179177682,-0.598744797
43.1,0.519456485,-0.638824949,-2.4788688
43.15,-0.361150911,-2.480457174,-0.852235127
43.2,0.73770475,-1.130419377,0.152219591
43.25,-0.597535816,-1.693542981,-4.212585011
43.3,0.523964074,-3.286472667,6.498011917
43.35,0.002200047,0.068337888,-6.412878699
43.4,0.255389151,-3.899755799,8.432432115
43.45,-0.531324947,0.041079354,-10.63121495
43.5,2.239569314,-0.881404308,34.02868032
43.55,-1.505259337,0.189341486,-23.36155979
43.6,-0.567815384,-3.671568492,2.03898097
43.65,0.048532149,0.485067841,-7.559776428
43.7,0.74914786,-1.047320507,0.768161443
43.75,-1.107245628,-0.989545735,-11.16669674
43.8,-0.91517954,-1.882801614,-7.737232237
43.85,2.067962967,-0.298429509,25.62214869
43.9,-0.25586046,0.819937629,-10.05153562
43.95,0.552226424,-4.1419633,10.01437394
44,-1.113938206,-0.702296744,-14.00773002
44.05,-0.706570853,-1.940152187,-5.26708182
44.1,0.320653389,-2.887852855,3.461344466
44.15,0.393334324,-1.914606619,0.48511862
44.2,-1.06453217,-2.342491126,-7.720021375
44.25,-0.360231001,-2.608596474,-0.194152971
44.3,1.88052686,-3.77430947,29.85049205
44.35,0.011778247,-1.768062747,-2.641847738
44.4,-0.172806506,-3.946021913,4.175412847
44.45,-0.927671703,-0.888732506,-11.4802278
44.5,0.0090333,-0.028831244,-6.219886206
44.55,2.083184252,-1.868869147,32.55481386
44.6,1.710362186,-3.528106038,24.2088534
44.65,0.601379755,-1.496248864,1.382176771
44.7,1.257715336,-1.873412917,9.742615378
44.75,1.387942772,-1.687911543,13.85669708
44.8,-0.220009143,-0.972775408,-4.061652867
44.85,1.099917954,-2.352808025,7.265219899
44.9,-0.660835097,-2.914259549,-1.292610524
44.95,-0.116119886,-2.30199314,0.365484922
45,-0.504395912,-0.736989118,-5.979498157
45.05,0.240372669,-1.390247659,-0.068979566
45.1,0.695701683,-1.362103048,0.453658015
45.15,0.790043167,-0.969556662,1.131969172
45.2,1.451283449,-1.286672379,10.78056573
45.25,-0.588136649,-0.361540913,-8.248071782
45.3,2.403690322,-2.497406626,49.16081827
45.35,0.117168189,-0.557424247,-3.362034283
45.4,0.061800348,-2.45677942,-0.087873166
45.45,0.524298167,-2.529505258,3.651625846
45.5,0.566708192,-2.920101196,4.456800422
45.55,-1.953841356,-2.449713205,-26.3718331
45.6,0.268141423,-1.629205713,0.397243385
45.65,0.259704972,0.326372116,-6.424134004
45.7,1.654642735,-0.923509565,15.50642816
45.75,0.883230433,-1.02822361,3.474873147
45.8,-0.905155103,-0.622141327,-11.65210401
45.85,-0.554350992,-0.650415232,-7.063718808
45.9,0.218052117,-1.280254792,-2.417491164
45.95,-0.93928679,-2.342191256,-6.301140097
46,2.124720499,-2.732658802,37.04111019
46.05,-0.136618845,-2.265135232,-0.943171194
46.1,-1.111938346,-3.295574984,-3.464099383
46.15,-0.416900943,-3.436007866,1.644195573
46.2,-0.153053199,-2.524923302,-0.745836083
46.25,-0.15657695,-3.424112306,3.507531754
46.3,0.543236101,-2.380254733,3.380946437
46.35,0.987942063,-0.05032572,-0.417108741
46.4,1.489560554,-1.046401555,12.38935138
46.45,0.449299088,0.116366298,-4.89990786
46.5,-2.199177377,0.034889622,-45.41183436
46.55,-0.566617268,-1.95054396,-2.335077756
46.6,-0.826717677,-1.370725485,-7.093970509
46.65,1.465824216,-3.286545223,18.16945711
46.7,-0.488722965,-2.416216729,-0.378956046
46.75,1.50533152,-0.783374817,12.52370139
46.8,-0.847352124,-3.31853111,-1.586471861
46.85,-0.640471694,-1.779566957,-3.962411974
46.9,1.063782946,-3.121103177,11.19019848
46.95,-0.586250229,-0.402633387,-7.895314517
47,1.028725143,-2.569123066,8.033991732
47.05,1.444318146,-1.933433609,13.94618807
47.1,-1.224825842,-2.258674709,-9.990572598
47.15,0.025814577,-3.026081608,3.711289029
47.2,-0.315361358,-2.730945191,0.259959237
47.25,-0.760602198,-1.511162895,-5.51384302
47.3,1.21488473,-2.984784754,12.89241702
47.35,0.153460919,-1.627460956,-1.99704111
47.4,0.610271949,-2.132923021,2.493621493
47.45,0.203778565,-0.930384125,-2.767545749
47.5,0.149511793,-1.906549196,-0.034641428
47.55,0.280849607,-0.57332737,-3.031407214
47.6,0.200212466,-1.108381942,-1.981065032
47.65,1.885468524,-0.415605421,21.82792604
47.7,-0.479035589,-1.667879217,-4.030753464
47.75,1.049575929,-3.21857455,10.22072294
47.8,-2.498539632,-3.107006891,-50.02622209
47.85,0.337572694,-1.695790277,0.660965883
47.9,1.417495495,-2.054866331,13.88051867
47.95,0.249151807,-3.827821782,6.588993346
48,0.94598785,-1.9349071,5.884990696
48.05,1.402422453,-2.332592512,14.61300409
48.1,-0.268408255,-1.66800142,-3.152870075
48.15,2.568832029,-4.007355054,62.34357063
48.2,-0.804291559,-1.953947679,-5.447390764
48.25,-0.243612412,-1.480670109,-2.376603822
48.3,1.374280369,-1.654188698,11.32518509
48.35,-1.317571063,-3.528702796,-7.834493462
48.4,-1.929142711,-2.035507533,-25.32576291
48.45,0.232397304,-2.23144439,0.262698869
48.5,-0.503633782,-3.692690442,2.429205447
48.55,-0.061523862,-0.174590033,-5.764825794
48.6,1.593669062,-2.133467821,17.4267515
48.65,0.552581723,-3.146090595,7.53625547
48.7,-0.124871474,-2.180822068,-0.351306868
48.75,0.649294274,-2.896247142,6.066577502
48.8,0.007104674,-3.313448198,3.232666374
48.85,0.961221316,0.326978821,0.212950867
48.9,0.377156623,-1.955075969,0.131570682
48.95,-1.071542813,-1.319032089,-10.70640135
49,1.0910282,-1.04710022,4.54722572
49.05,-1.220239639,-2.480393609,-8.619925834
49.1,-0.445788919,-2.586014831,-0.857420954
49.15,-0.75936855,-2.554120589,-1.898948851
49.2,-0.196103552,-0.169917703,-7.658756355
49.25,0.684027773,-2.713159739,5.283995552
49.3,0.416044758,-2.436635697,2.559081529
49.35,-0.142352864,-2.138214663,-0.610903201
49.4,-0.40405352,-0.907864184,-6.177152363
49.45,-0.714213127,-2.437181132,-2.039854047
49.5,0.455663779,-0.729263861,-1.807905002
49.55,-0.104010797,-1.003669998,-4.284824645
49.6,-0.112393608,-1.576880811,-3.267434285
49.65,0.03053289,-3.030859543,1.795812396
49.7,-8.85E-04,-0.622825084,-5.936343331
49.75,0.681311721,-1.636984459,3.398924231
49.8,-1.64116942,-2.330109293,-19.08319152
49.85,-0.643531509,-0.772995983,-5.617035969
49.9,0.357396592,-4.596175149,9.063066909
49.95,-0.683384639,-1.139790988,-6.979894881
50,1.049244525,-3.202885241,10.54559048
50.05,0.65482041,-1.302306677,0.769826472
50.1,-0.895872893,-2.30276762,-5.19768651
50.15,0.898603555,-2.047760408,5.611940779
50.2,0.70995238,-0.446841951,-0.229066024
50.25,0.571041366,-1.740240317,1.390459844
50.3,0.057586083,-1.536727523,0.015798475
50.35,0.064113061,-1.237779941,-1.77916742
50.4,-0.644779452,-2.517124374,-0.736055895
50.45,0.675815221,-2.175421402,4.4033231
50.5,-0.454042325,-1.69295289,-2.898761135
50.55,1.675026902,-2.369328836,20.09597443
50.6,0.466511764,-3.237583469,5.133604245
50.65,-0.144478729,-0.976428332,-4.798298441
50.7,-0.003447468,-1.513503043,-1.058162394
50.75,-0.293915634,-1.09616129,-4.913677619
50.8,0.234651448,-2.851438275,2.947048758
50.85,1.681505653,-1.82137471,18.6691247
50.9,1.969621726,-2.533235695,30.72835459
50.95,-1.12817591,-2.082386643,-8.251641807
51,0.781632191,-2.857993937,5.156229872
51.05,0.534519254,-2.063629077,1.57234146
51.1,0.805298869,-1.274527881,2.108983745
51.15,0.371107551,-1.912279074,2.263844337
51.2,1.65752674,-1.782622966,18.94273192
51.25,1.364778132,-1.92975642,12.71639244
51.3,0.931690492,-1.285497841,3.003623612
51.35,-1.546443457,-1.591100103,-19.66468641
51.4,1.300195545,-1.834091414,10.76582581
51.45,-0.305779743,-0.530622101,-7.118826487
51.5,0.217124653,-1.329569294,-0.160211268
51.55,0.256052424,-3.445449326,4.913579756
51.6,-0.352234605,-1.97559226,-2.430444238
51.65,0.201418249,-1.948412366,0.238661759
51.7,-0.043908209,-1.473721444,-1.832175419
51.75,-2.221083024,-4.459794168,-32.90511665
51.8,-0.318008522,-2.198696154,-1.118519324
51.85,-0.445978716,-0.964429664,-6.583389613
51.9,-0.662561653,-0.985202844,-8.580392185
51.95,-0.966193058,-2.838607465,-3.418691862
52,0.247031863,-1.54125371,-1.542324177
52.05,1.213308779,-2.475311569,11.7574355
52.1,0.741890073,-2.480599638,5.362790287
52.15,-1.244469525,-3.213879642,-7.437284955
52.2,-1.353010531,-2.734828572,-11.54472732
52.25,-0.734259081,-1.414794045,-7.263025381
52.3,0.451114942,-5.137989448,11.0729931
52.35,0.193484389,-2.485670313,2.976876951
52.4,-0.743250628,-2.988810985,-1.236886806
52.45,0.691676788,-0.378585799,-1.448449833
52.5,1.603789408,-2.131589849,17.60747396
52.55,0.610028576,-0.654163389,-0.753293462
52.6,0.107803186,-1.150204493,-2.758502733
52.65,-1.611405963,-2.58875201,-16.62343063
52.7,-0.297858147,-1.772647086,-2.241981547
52.75,0.568822643,-2.026419995,2.52087268
52.8,-0.099919841,-2.352542673,1.048320218
52.85,0.99244588,-4.309465048,12.16532976
52.9,0.650499714,-3.480247143,8.064268282
52.95,1.747101884,-3.85347928,26.22701456
53,-1.706140392,-4.83024843,-10.36014148
53.05,-0.38042003,-0.526703218,-7.501064995
53.1,-0.17771397,-1.094502073,-4.389371946
53.15,-0.90331112,-2.822594117,-3.111923615
53.2,1.42732081,-1.923645519,14.51486872
53.25,0.328701331,-1.916762708,1.529575147
53.3,-1.605180058,-2.923164023,-14.61033432
53.35,-0.440334772,-2.939188094,1.890324744
53.4,-1.060767938,-2.901108395,-4.258319184
53.45,0.395254012,-2.608688522,2.575805734
53.5,-0.624284815,-2.431038275,-1.098365947
53.55,0.683097812,0.128681704,-2.895527386
53.6,-0.737079252,-2.184137619,-4.131760766
53.65,1.786290302,-1.223503582,19.84833302
53.7,1.124484694,-3.541765802,12.86260667
53.75,0.384619645,-0.905476438,-2.131701683
53.8,0.131529324,-1.630459461,-1.830294025
53.85,-0.602721982,-1.798288372,-5.225069114
53.9,1.669289454,-0.680501308,15.45461342
53.95,-0.380120741,-2.09997788,-1.73233433
54,-1.996199839,-0.055236231,-36.6246787
54.05,-2.481115021,-1.787207559,-52.8568673
54.1,0.184141176,-1.79255109,-2.124252431
54.15,-1.024164708,-4.035399828,-0.54899399
54.2,0.264042218,-1.559532526,-0.662134353
54.25,-0.355562351,-2.333589868,-1.228080273
54.3,0.332851999,-2.053146808,0.948291142
54.35,0.026757375,-0.918214926,-3.696794159
54.4,-0.007457506,-2.571969987,2.636370045
54.45,0.549398725,0.296238958,-5.703687628
54.5,1.094981052,-2.912316068,10.07670988
54.55,-1.64459556,-1.873378818,-19.07946268
54.6,-0.89792407,-0.974513694,-10.68963096
54.65,-0.524896081,-1.729253454,-4.052043882
54.7,-0.985557876,-2.706735856,-5.860893575
54.75,0.236204315,-1.288861251,-1.281743343
54.8,0.641000515,-0.551993301,-2.749053776
54.85,0.932962417,-2.639815139,8.529501191
54.9,0.879268569,-2.809720874,7.501612459
54.95,-0.020732591,-2.836171112,0.915690073
55,0.268441853,-0.663470711,-2.546640943
55.05,2.051636251,-2.403967533,34.25186763
55.1,0.301562809,-1.428410859,-0.982622303
55.15,-0.90968001,-1.368932411,-9.480355768
55.2,-1.253907812,-1.509170785,-11.7384503
55.25,-0.258201018,-1.68896279,-3.578636902
55.3,0.618548939,-1.787654153,2.091333889
55.35,0.701183917,0.392709982,-4.970781138
55.4,-0.82484021,-1.162805698,-7.745292172
55.45,-0.557707174,-1.712093227,-3.621327108
55.5,-2.616422881,-4.00625904,-54.1174501
55.55,-3.221048869,-2.20285529,-103.9888045
55.6,-0.740008154,-2.659507675,-2.468900848
55.65,-1.006421514,-2.400712122,-7.621627595
55.7,-0.596646992,-2.484444524,-0.881010609
55.75,-0.034596428,-2.188591564,-0.696240658
55.8,1.922035978,-1.887737577,27.33916013
55.85,-1.1474399,-2.689725968,-7.713623158
55.9,-0.510791417,-2.083980303,-1.808334453
55.95,-0.568618056,-0.893280003,-7.547126402
56,-0.569007781,-1.845741068,-4.118865052
56.05,-1.492321376,-2.299444133,-15.4121329
56.1,0.409191879,-1.866556233,0.424907062
56.15,-2.037274333,-3.611129766,-27.67264294
56.2,0.525597116,-1.022092715,-1.590646942
56.25,0.991722041,-1.843849878,6.672046006
56.3,0.27280219,-3.350587778,4.126222235
56.35,1.30720756,-2.09555837,11.99527269
56.4,-2.430874896,-1.624993055,-51.36413248
56.45,-1.028220282,-2.642033613,-5.100917369
56.5,-1.644960864,-2.419382457,-18.75319635
56.55,-1.37995894,-3.167592421,-8.017483888
56.6,1.120116585,-2.035134748,8.889057259
56.65,0.459486337,-2.520310941,2.856412577
56.7,2.488902121,-2.939755219,55.5297968
56.75,-1.653415006,-3.468612268,-14.77289627
56.8,2.073376644,-2.570878121,35.10405863
56.85,0.431931767,-2.730294379,2.744197035
56.9,-0.032517393,-2.222014272,1.602028056
56.95,1.023264895,-2.248063665,7.352986477
57,0.156926971,-3.164563575,4.993805625
57.05,-0.519623482,-2.988779669,1.275956032
57.1,-1.576723783,-1.126981214,-19.97174009
57.15,-1.14698718,-0.240833819,-13.83413
57.2,-1.613937247,-3.088525364,-16.15886083
57.25,-0.397081353,-1.981612434,-2.216970526
57.3,1.333294885,-2.095347956,11.56124355
57.35,-0.787700011,-3.471041626,0.086160566
57.4,0.234279135,-0.784132377,-2.710826897
57.45,-1.128904827,-2.279944676,-8.180384229
57.5,0.526972446,-3.850409451,7.899488931
57.55,-2.030300299,-1.863738442,-30.88165279
57.6,-0.21140255,-2.623219575,1.398977732
57.65,1.138317892,-1.793467013,7.804015055
57.7,-1.012892754,-2.587705194,-6.430773448
57.75,2.402881622,-2.505554574,49.25777966
57.8,0.456573374,-2.162568072,3.580387152
57.85,0.619513015,-2.325454198,3.956183016
57.9,1.060199689,-2.444040383,7.487137087
57.95,1.046618519,-2.940793686,10.10854588
58,0.797430037,-2.108819866,4.553437183
58.05,1.145107918,-1.664770396,7.444622779
58.1,0.747338194,-2.983557525,7.044191147
58.15,-0.012385175,-2.461603934,0.154548571
58.2,2.525201761,-1.15082817,51.1387024
58.25,-1.125384301,-1.611113668,-10.13023746
58.3,0.069036947,-2.470118789,0.834416243
58.35,0.079567448,-2.16123234,0.16355512
58.4,0.552959956,-2.602360203,5.014208113
58.45,0.2533281,-1.438297251,-1.091892196
